"";"sampling_date";"sample_source";"timing";"analysis";"mean";"sd"
"1050";20200304;"BODAC_2_effluent";"before_backwash";"magnesium";6,52;4,92
"1051";20200625;"BODAC_2_effluent";"after_backwash";"magnesium";7,65;0,05
"1052";20200625;"BODAC_2_effluent";"before_backwash";"magnesium";7,52;0,26
"1053";20200915;"BODAC_2_effluent";"after_backwash";"magnesium";8,5;0,05
"1054";20200915;"BODAC_2_effluent";"before_backwash";"magnesium";8,03;0,1
"1055";20201214;"BODAC_2_effluent";"after_backwash";"magnesium";4,72;0,04
"1056";20201214;"BODAC_2_effluent";"before_backwash";"magnesium";5,12;0,04
"1057";20210317;"BODAC_2_effluent";"after_backwash";"magnesium";4,22;0,04
"1058";20210317;"BODAC_2_effluent";"before_backwash";"magnesium";4,08;0,04
"1059";20210325;"BODAC_2_effluent";"before_backwash";"magnesium";7,4;0,07
"1060";20210616;"BODAC_2_effluent";"after_backwash";"magnesium";7,62;0,11
"1061";20210616;"BODAC_2_effluent";"before_backwash";"magnesium";12,75;0,07
"1062";20210901;"BODAC_2_effluent";"after_backwash";"magnesium";7,05;0,07
"1063";20210901;"BODAC_2_effluent";"before_backwash";"magnesium";7,25;0,07
"1064";20210908;"BODAC_2_effluent";"after_backwash";"magnesium";10,25;0,07
"1065";20210908;"BODAC_2_effluent";"before_backwash";"magnesium";10,05;0,07
"1066";20190911;"UF_permeate";"after_backwash";"magnesium";5,57;0,11
"1067";20190911;"UF_permeate";"before_backwash";"magnesium";5,55;0,07
"1068";20191212;"UF_permeate";"after_backwash";"magnesium";4,82;0,08
"1069";20191212;"UF_permeate";"before_backwash";"magnesium";4,85;0
"1070";20200304;"UF_permeate";"after_backwash";"magnesium";5,38;0,09
"1071";20200304;"UF_permeate";"before_backwash";"magnesium";5,41;0,09
"1072";20200625;"UF_permeate";"after_backwash";"magnesium";8,53;0,3
"1073";20200625;"UF_permeate";"before_backwash";"magnesium";8,87;0,1
"1074";20200915;"UF_permeate";"after_backwash";"magnesium";7,97;0,12
"1075";20200915;"UF_permeate";"before_backwash";"magnesium";8,55;0,09
"1076";20201214;"UF_permeate";"after_backwash";"magnesium";5,5;0,07
"1077";20201214;"UF_permeate";"before_backwash";"magnesium";6;0
"1078";20210317;"UF_permeate";"after_backwash";"magnesium";4,55;0
"1079";20210317;"UF_permeate";"before_backwash";"magnesium";4,5;0,35
"1080";20210325;"UF_permeate";"before_backwash";"magnesium";7,65;0
"1081";20210616;"UF_permeate";"after_backwash";"magnesium";6,88;0,11
"1082";20210616;"UF_permeate";"before_backwash";"magnesium";7,38;0,04
"1083";20210901;"UF_permeate";"after_backwash";"magnesium";8,7;0,14
"1084";20210901;"UF_permeate";"before_backwash";"magnesium";8,85;0,07
"1085";20210908;"UF_permeate";"after_backwash";"magnesium";10,1;0
"1086";20210908;"UF_permeate";"before_backwash";"magnesium";10,3;0
"1087";20190911;"BODAC_1_effluent";"after_backwash";"sodium";60,5;0
"1088";20190911;"BODAC_1_effluent";"before_backwash";"sodium";59,5;1,41
"1089";20191212;"BODAC_1_effluent";"after_backwash";"sodium";52,33;0,58
"1090";20191212;"BODAC_1_effluent";"before_backwash";"sodium";52,5;0,5
"1091";20200304;"BODAC_1_effluent";"after_backwash";"sodium";60,5;0,32
"1092";20200304;"BODAC_1_effluent";"before_backwash";"sodium";62;0,32
"1093";20200625;"BODAC_1_effluent";"after_backwash";"sodium";97,83;0,76
"1094";20200625;"BODAC_1_effluent";"before_backwash";"sodium";100,17;1,15
"1095";20200915;"BODAC_1_effluent";"after_backwash";"sodium";95,67;0,58
"1096";20200915;"BODAC_1_effluent";"before_backwash";"sodium";94,83;0,76
"1097";20201214;"BODAC_1_effluent";"after_backwash";"sodium";57;0
"1098";20201214;"BODAC_1_effluent";"before_backwash";"sodium";76,25;0,35
"1099";20210317;"BODAC_1_effluent";"after_backwash";"sodium";55,25;0,35
"1100";20210317;"BODAC_1_effluent";"before_backwash";"sodium";53;1,41
"1101";20210325;"BODAC_1_effluent";"before_backwash";"sodium";98,5;0
"1102";20210616;"BODAC_1_effluent";"after_backwash";"sodium";59,25;0,35
"1103";20210616;"BODAC_1_effluent";"before_backwash";"sodium";119,5;0
"1104";20210901;"BODAC_1_effluent";"after_backwash";"sodium";92,9;0
"1105";20210901;"BODAC_1_effluent";"before_backwash";"sodium";93,8;0,28
"1106";20210908;"BODAC_1_effluent";"after_backwash";"sodium";117;0
"1107";20210908;"BODAC_1_effluent";"before_backwash";"sodium";116,5;0,71
"1108";20190911;"BODAC_2_effluent";"after_backwash";"sodium";58;0
"1109";20190911;"BODAC_2_effluent";"before_backwash";"sodium";60,75;1,06
"1110";20191212;"BODAC_2_effluent";"after_backwash";"sodium";50,3;0,61
"1111";20191212;"BODAC_2_effluent";"before_backwash";"sodium";52,17;0,29
"1112";20200304;"BODAC_2_effluent";"after_backwash";"sodium";61;0,32
"1113";20200304;"BODAC_2_effluent";"before_backwash";"sodium";72,25;27,31
"1114";20200625;"BODAC_2_effluent";"after_backwash";"sodium";95;1,8
"1115";20200625;"BODAC_2_effluent";"before_backwash";"sodium";99,67;0,29
"1116";20200915;"BODAC_2_effluent";"after_backwash";"sodium";94,17;0,29
"1117";20200915;"BODAC_2_effluent";"before_backwash";"sodium";95,5;1
"1118";20201214;"BODAC_2_effluent";"after_backwash";"sodium";64,5;0
"1119";20201214;"BODAC_2_effluent";"before_backwash";"sodium";77;0
"1120";20210317;"BODAC_2_effluent";"after_backwash";"sodium";51,75;0,35
"1121";20210317;"BODAC_2_effluent";"before_backwash";"sodium";51,5;0,71
"1122";20210325;"BODAC_2_effluent";"before_backwash";"sodium";97,75;0,35
"1123";20210616;"BODAC_2_effluent";"after_backwash";"sodium";96,25;0,35
"1124";20210616;"BODAC_2_effluent";"before_backwash";"sodium";119,75;1,06
"1125";20210901;"BODAC_2_effluent";"after_backwash";"sodium";90,6;0,28
"1126";20210901;"BODAC_2_effluent";"before_backwash";"sodium";91,25;0,35
"1127";20210908;"BODAC_2_effluent";"after_backwash";"sodium";115,5;0,71
"1128";20210908;"BODAC_2_effluent";"before_backwash";"sodium";117;0
"1129";20190911;"UF_permeate";"after_backwash";"sodium";61,25;1,06
"1130";20190911;"UF_permeate";"before_backwash";"sodium";61,75;1,06
"1131";20191212;"UF_permeate";"after_backwash";"sodium";54,33;0,29
"1132";20191212;"UF_permeate";"before_backwash";"sodium";55,17;0,29
"1133";20200304;"UF_permeate";"after_backwash";"sodium";60,83;0,41
"1134";20200304;"UF_permeate";"before_backwash";"sodium";62,17;0,26
"1135";20200625;"UF_permeate";"after_backwash";"sodium";96,33;0,76
"1136";20200625;"UF_permeate";"before_backwash";"sodium";100,33;0,58
"1137";20200915;"UF_permeate";"after_backwash";"sodium";93,33;0,29
"1138";20200915;"UF_permeate";"before_backwash";"sodium";98,33;0,76
"1139";20201214;"UF_permeate";"after_backwash";"sodium";60,5;0
"1140";20201214;"UF_permeate";"before_backwash";"sodium";76;0
"1141";20210317;"UF_permeate";"after_backwash";"sodium";57,25;0,35
"1142";20210317;"UF_permeate";"before_backwash";"sodium";53;0
"1143";20210325;"UF_permeate";"before_backwash";"sodium";98,5;0
"1144";20210616;"UF_permeate";"after_backwash";"sodium";62,5;0
"1145";20210616;"UF_permeate";"before_backwash";"sodium";68,25;0,35
"1146";20210901;"UF_permeate";"after_backwash";"sodium";95,95;0,21
"1147";20210901;"UF_permeate";"before_backwash";"sodium";95,55;0,35
"1148";20210908;"UF_permeate";"after_backwash";"sodium";117;0
"1149";20210908;"UF_permeate";"before_backwash";"sodium";119;0
"1150";20190911;"BODAC_1_effluent";"after_backwash";"chloride";81,5;2,12
"1151";20190911;"BODAC_1_effluent";"before_backwash";"chloride";83,25;0,35
"1152";20191212;"BODAC_1_effluent";"after_backwash";"chloride";72,33;0,29
"1153";20191212;"BODAC_1_effluent";"before_backwash";"chloride";75,17;7,22
"1154";20200304;"BODAC_1_effluent";"after_backwash";"chloride";60,92;0,66
"1155";20200304;"BODAC_1_effluent";"before_backwash";"chloride";61,58;0,49
"1156";20200625;"BODAC_1_effluent";"after_backwash";"chloride";120,33;0,29
"1157";20200625;"BODAC_1_effluent";"before_backwash";"chloride";123;0
"1158";20200915;"BODAC_1_effluent";"after_backwash";"chloride";124;0
"1159";20200915;"BODAC_1_effluent";"before_backwash";"chloride";122,5;0
"1160";20201214;"BODAC_1_effluent";"after_backwash";"chloride";74,75;0,35
"1161";20201214;"BODAC_1_effluent";"before_backwash";"chloride";100,25;1,06
"1162";20210317;"BODAC_1_effluent";"after_backwash";"chloride";75,75;0,35
"1163";20210317;"BODAC_1_effluent";"before_backwash";"chloride";68,75;0,35
"1164";20210325;"BODAC_1_effluent";"before_backwash";"chloride";125,25;1,06
"1165";20210616;"BODAC_1_effluent";"after_backwash";"chloride";58,5;0
"1166";20210616;"BODAC_1_effluent";"before_backwash";"chloride";108,25;0,35
"1167";20210901;"BODAC_1_effluent";"after_backwash";"chloride";104;0
"1168";20210901;"BODAC_1_effluent";"before_backwash";"chloride";107;0
"1169";20210908;"BODAC_1_effluent";"after_backwash";"chloride";134;0
"1170";20210908;"BODAC_1_effluent";"before_backwash";"chloride";137,5;3,54
"1171";20190911;"BODAC_2_effluent";"after_backwash";"chloride";74,75;1,77
"1172";20190911;"BODAC_2_effluent";"before_backwash";"chloride";83,25;0,35
"1173";20191212;"BODAC_2_effluent";"after_backwash";"chloride";67,83;0,29
"1174";20191212;"BODAC_2_effluent";"before_backwash";"chloride";69,5;0
"1175";20200304;"BODAC_2_effluent";"after_backwash";"chloride";60,67;0,26
"1176";20200304;"BODAC_2_effluent";"before_backwash";"chloride";61,17;0,61
"1177";20200625;"BODAC_2_effluent";"after_backwash";"chloride";113,67;0,29
"1178";20200625;"BODAC_2_effluent";"before_backwash";"chloride";122,67;0,29
"1179";20200915;"BODAC_2_effluent";"after_backwash";"chloride";124;0
"1180";20200915;"BODAC_2_effluent";"before_backwash";"chloride";123;0
"1181";20201214;"BODAC_2_effluent";"after_backwash";"chloride";79;0,71
"1182";20201214;"BODAC_2_effluent";"before_backwash";"chloride";100,25;0,35
"1183";20210317;"BODAC_2_effluent";"after_backwash";"chloride";72;0,71
"1184";20210317;"BODAC_2_effluent";"before_backwash";"chloride";69,75;1,06
"1185";20210325;"BODAC_2_effluent";"before_backwash";"chloride";124,75;1,06
"1186";20210616;"BODAC_2_effluent";"after_backwash";"chloride";83;0
"1187";20210616;"BODAC_2_effluent";"before_backwash";"chloride";109,25;0,35
"1188";20210901;"BODAC_2_effluent";"after_backwash";"chloride";99,45;0,78
"1189";20210901;"BODAC_2_effluent";"before_backwash";"chloride";104;0
"1190";20210908;"BODAC_2_effluent";"after_backwash";"chloride";132;2,83
"1191";20210908;"BODAC_2_effluent";"before_backwash";"chloride";134;0
"1192";20190911;"UF_permeate";"after_backwash";"chloride";80,5;0,71
"1193";20190911;"UF_permeate";"before_backwash";"chloride";82,5;0,71
"1194";20191212;"UF_permeate";"after_backwash";"chloride";70,83;0,58
"1195";20191212;"UF_permeate";"before_backwash";"chloride";72,67;0,58
"1196";20200304;"UF_permeate";"after_backwash";"chloride";61,67;0,75
"1197";20200304;"UF_permeate";"before_backwash";"chloride";62,67;0,68
"1198";20200625;"UF_permeate";"after_backwash";"chloride";117,5;0,87
"1199";20200625;"UF_permeate";"before_backwash";"chloride";124,33;0,29
"1200";20200915;"UF_permeate";"after_backwash";"chloride";121;0,5
"1201";20200915;"UF_permeate";"before_backwash";"chloride";127,67;0,29
"1202";20201214;"UF_permeate";"after_backwash";"chloride";79,5;0
"1203";20201214;"UF_permeate";"before_backwash";"chloride";100,25;0,35
"1204";20210317;"UF_permeate";"after_backwash";"chloride";77;0
"1205";20210317;"UF_permeate";"before_backwash";"chloride";71,75;0,35
"1206";20210325;"UF_permeate";"before_backwash";"chloride";126,5;1,41
"1207";20210616;"UF_permeate";"after_backwash";"chloride";67;0
"1208";20210616;"UF_permeate";"before_backwash";"chloride";73,75;0,35
"1209";20210901;"UF_permeate";"after_backwash";"chloride";109;0
"1210";20210901;"UF_permeate";"before_backwash";"chloride";108,5;0,71
"1211";20210908;"UF_permeate";"after_backwash";"chloride";134;0
"1212";20210908;"UF_permeate";"before_backwash";"chloride";144;8,49
"1213";20190911;"BODAC_1_effluent";"after_backwash";"sulphate";50,5;0
"1214";20190911;"BODAC_1_effluent";"before_backwash";"sulphate";50,25;0,35
"1215";20191212;"BODAC_1_effluent";"after_backwash";"sulphate";44,77;0,06
"1216";20191212;"BODAC_1_effluent";"before_backwash";"sulphate";47,38;5,73
"1217";20200304;"BODAC_1_effluent";"after_backwash";"sulphate";42,96;0,36
"1218";20200304;"BODAC_1_effluent";"before_backwash";"sulphate";44,22;0,3
"1219";20200625;"BODAC_1_effluent";"after_backwash";"sulphate";67,33;0,29
"1220";20200625;"BODAC_1_effluent";"before_backwash";"sulphate";69;0
"1221";20200915;"BODAC_1_effluent";"after_backwash";"sulphate";67;0
"1222";20200915;"BODAC_1_effluent";"before_backwash";"sulphate";64,5;0
"1223";20201214;"BODAC_1_effluent";"after_backwash";"sulphate";44,47;0,25
"1224";20201214;"BODAC_1_effluent";"before_backwash";"sulphate";54,25;0,35
"1225";20210317;"BODAC_1_effluent";"after_backwash";"sulphate";44,6;0,35
"1226";20210317;"BODAC_1_effluent";"before_backwash";"sulphate";40,45;0,21
"1227";20210325;"BODAC_1_effluent";"before_backwash";"sulphate";72,5;0,71
"1228";20210616;"BODAC_1_effluent";"after_backwash";"sulphate";35,83;0,04
"1229";20210616;"BODAC_1_effluent";"before_backwash";"sulphate";67;0
"1230";20210901;"BODAC_1_effluent";"after_backwash";"sulphate";57,5;0,28
"1231";20210901;"BODAC_1_effluent";"before_backwash";"sulphate";58,8;0,57
"1232";20210908;"BODAC_1_effluent";"after_backwash";"sulphate";69,9;0,14
"1233";20210908;"BODAC_1_effluent";"before_backwash";"sulphate";71,45;1,77
"1234";20190911;"BODAC_2_effluent";"after_backwash";"sulphate";47,65;0,21
"1235";20190911;"BODAC_2_effluent";"before_backwash";"sulphate";51,25;1,06
"1236";20191212;"BODAC_2_effluent";"after_backwash";"sulphate";42,85;0,13
"1237";20191212;"BODAC_2_effluent";"before_backwash";"sulphate";49,83;0,14
"1238";20200304;"BODAC_2_effluent";"after_backwash";"sulphate";43,33;0,46
"1239";20200304;"BODAC_2_effluent";"before_backwash";"sulphate";45,26;2,19
"1240";20200625;"BODAC_2_effluent";"after_backwash";"sulphate";64,33;0,29
"1241";20200625;"BODAC_2_effluent";"before_backwash";"sulphate";68,67;0,29
"1242";20200915;"BODAC_2_effluent";"after_backwash";"sulphate";67;0
"1243";20200915;"BODAC_2_effluent";"before_backwash";"sulphate";65;0
"1244";20201214;"BODAC_2_effluent";"after_backwash";"sulphate";46,48;0,46
"1245";20201214;"BODAC_2_effluent";"before_backwash";"sulphate";54,25;0,35
"1246";20210317;"BODAC_2_effluent";"after_backwash";"sulphate";42,35;0,28
"1247";20210317;"BODAC_2_effluent";"before_backwash";"sulphate";41,15;0,64
"1248";20210325;"BODAC_2_effluent";"before_backwash";"sulphate";72,5;0,71
"1249";20210616;"BODAC_2_effluent";"after_backwash";"sulphate";54,25;0,35
"1250";20210616;"BODAC_2_effluent";"before_backwash";"sulphate";67,5;0
"1251";20210901;"BODAC_2_effluent";"after_backwash";"sulphate";54,4;0,71
"1252";20210901;"BODAC_2_effluent";"before_backwash";"sulphate";57,25;0,07
"1253";20210908;"BODAC_2_effluent";"after_backwash";"sulphate";68,95;1,63
"1254";20210908;"BODAC_2_effluent";"before_backwash";"sulphate";70,1;0,14
"1255";20190911;"UF_permeate";"after_backwash";"sulphate";49,55;0,07
"1256";20190911;"UF_permeate";"before_backwash";"sulphate";50,75;0,35
"1257";20191212;"UF_permeate";"after_backwash";"sulphate";44,93;0,23
"1258";20191212;"UF_permeate";"before_backwash";"sulphate";48,55;0,22
"1259";20200304;"UF_permeate";"after_backwash";"sulphate";45,03;1,64
"1260";20200304;"UF_permeate";"before_backwash";"sulphate";43,8;0,4
"1261";20200625;"UF_permeate";"after_backwash";"sulphate";65,67;0,58
"1262";20200625;"UF_permeate";"before_backwash";"sulphate";68,5;0
"1263";20200915;"UF_permeate";"after_backwash";"sulphate";64,67;0,29
"1264";20200915;"UF_permeate";"before_backwash";"sulphate";67;0
"1265";20201214;"UF_permeate";"after_backwash";"sulphate";46,15;0,14
"1266";20201214;"UF_permeate";"before_backwash";"sulphate";54,5;0
"1267";20210317;"UF_permeate";"after_backwash";"sulphate";45,38;0,04
"1268";20210317;"UF_permeate";"before_backwash";"sulphate";41,73;0,04
"1269";20210325;"UF_permeate";"before_backwash";"sulphate";73,5;0,71
"1270";20210616;"UF_permeate";"after_backwash";"sulphate";41,3;0
"1271";20210616;"UF_permeate";"before_backwash";"sulphate";44,47;0,25
"1272";20210901;"UF_permeate";"after_backwash";"sulphate";59,7;0,14
"1273";20210901;"UF_permeate";"before_backwash";"sulphate";59,95;0,21
"1274";20210908;"UF_permeate";"after_backwash";"sulphate";69,5;0,14
"1275";20210908;"UF_permeate";"before_backwash";"sulphate";71,6;0
"1276";20190911;"BODAC_1_effluent";"after_backwash";"biopolymer_C";26,4;NA
"1277";20190911;"BODAC_1_effluent";"before_backwash";"biopolymer_C";6,98;0,94
"1278";20191212;"BODAC_1_effluent";"after_backwash";"biopolymer_C";27,7;3,3
"1279";20191212;"BODAC_1_effluent";"before_backwash";"biopolymer_C";54,4;59,41
"1280";20200304;"BODAC_1_effluent";"after_backwash";"biopolymer_C";43,27;9,24
"1281";20200304;"BODAC_1_effluent";"before_backwash";"biopolymer_C";35,67;6,74
"1282";20200625;"BODAC_1_effluent";"after_backwash";"biopolymer_C";75,95;7,03
"1283";20200625;"BODAC_1_effluent";"before_backwash";"biopolymer_C";70,6;24,44
"1284";20200915;"BODAC_1_effluent";"after_backwash";"biopolymer_C";35,8;3,54
"1285";20200915;"BODAC_1_effluent";"before_backwash";"biopolymer_C";30,2;2,83
"1286";20201214;"BODAC_1_effluent";"after_backwash";"biopolymer_C";35,95;0,49
"1287";20201214;"BODAC_1_effluent";"before_backwash";"biopolymer_C";16,5;2,55
"1288";20210317;"BODAC_1_effluent";"after_backwash";"biopolymer_C";15,1;0,71
"1289";20210317;"BODAC_1_effluent";"before_backwash";"biopolymer_C";25,2;0,99
"1290";20210325;"BODAC_1_effluent";"before_backwash";"biopolymer_C";57,2;7,21
"1291";20210616;"BODAC_1_effluent";"after_backwash";"biopolymer_C";32,95;1,2
"1292";20210616;"BODAC_1_effluent";"before_backwash";"biopolymer_C";47,35;7,85
"1293";20210901;"BODAC_1_effluent";"after_backwash";"biopolymer_C";14,7;3,96
"1294";20210901;"BODAC_1_effluent";"before_backwash";"biopolymer_C";18,25;1,91
"1295";20210908;"BODAC_1_effluent";"after_backwash";"biopolymer_C";21,15;6,72
"1296";20210908;"BODAC_1_effluent";"before_backwash";"biopolymer_C";17,45;3,18
"1297";20190911;"BODAC_2_effluent";"after_backwash";"biopolymer_C";9,46;0,3
"1298";20190911;"BODAC_2_effluent";"before_backwash";"biopolymer_C";6,84;1,92
"1299";20191212;"BODAC_2_effluent";"after_backwash";"biopolymer_C";16,03;2,24
"1300";20191212;"BODAC_2_effluent";"before_backwash";"biopolymer_C";10,34;3,31
"1301";20200304;"BODAC_2_effluent";"after_backwash";"biopolymer_C";40,35;6,78
"1302";20200304;"BODAC_2_effluent";"before_backwash";"biopolymer_C";34,7;8,83
"1303";20200625;"BODAC_2_effluent";"after_backwash";"biopolymer_C";58,22;7,78
"1304";20200625;"BODAC_2_effluent";"before_backwash";"biopolymer_C";58,8;18,39
"1305";20200915;"BODAC_2_effluent";"after_backwash";"biopolymer_C";24,15;4,31
"1306";20200915;"BODAC_2_effluent";"before_backwash";"biopolymer_C";20,7;4,1
"1307";20201214;"BODAC_2_effluent";"after_backwash";"biopolymer_C";21,25;2,76
"1308";20201214;"BODAC_2_effluent";"before_backwash";"biopolymer_C";11,16;2,04
"1309";20210317;"BODAC_2_effluent";"after_backwash";"biopolymer_C";16,3;2,4
"1310";20210317;"BODAC_2_effluent";"before_backwash";"biopolymer_C";20,1;2,55
"1311";20210325;"BODAC_2_effluent";"before_backwash";"biopolymer_C";59,2;1,56
"1312";20210616;"BODAC_2_effluent";"after_backwash";"biopolymer_C";22,35;0,21
"1313";20210616;"BODAC_2_effluent";"before_backwash";"biopolymer_C";30,7;8,06
"1314";20210901;"BODAC_2_effluent";"after_backwash";"biopolymer_C";15,15;1,48
"1315";20210901;"BODAC_2_effluent";"before_backwash";"biopolymer_C";12,7;0,14
"1316";20210908;"BODAC_2_effluent";"after_backwash";"biopolymer_C";15,4;0,71
"1317";20210908;"BODAC_2_effluent";"before_backwash";"biopolymer_C";15,5;1,41
"1318";20190911;"UF_permeate";"after_backwash";"biopolymer_C";11,55;1,48
"1319";20190911;"UF_permeate";"before_backwash";"biopolymer_C";7,36;2,91
"1320";20191212;"UF_permeate";"after_backwash";"biopolymer_C";30,37;4,53
"1321";20191212;"UF_permeate";"before_backwash";"biopolymer_C";54,7;22,98
"1322";20200304;"UF_permeate";"after_backwash";"biopolymer_C";138,25;18,73
"1323";20200304;"UF_permeate";"before_backwash";"biopolymer_C";37,17;6,88
"1324";20200625;"UF_permeate";"after_backwash";"biopolymer_C";52,02;12,69
"1325";20200625;"UF_permeate";"before_backwash";"biopolymer_C";86,8;27,96
"1326";20200915;"UF_permeate";"after_backwash";"biopolymer_C";34,3;1,27
"1327";20200915;"UF_permeate";"before_backwash";"biopolymer_C";52,5;1,27
"1328";20201214;"UF_permeate";"after_backwash";"biopolymer_C";37,3;1,13
"1329";20201214;"UF_permeate";"before_backwash";"biopolymer_C";31,2;0,71
"1330";20210317;"UF_permeate";"after_backwash";"biopolymer_C";11;NA
"1331";20210317;"UF_permeate";"before_backwash";"biopolymer_C";32,6;3,39
"1332";20210325;"UF_permeate";"before_backwash";"biopolymer_C";92,6;0,71
"1333";20210616;"UF_permeate";"after_backwash";"biopolymer_C";19,3;0,57
"1334";20210616;"UF_permeate";"before_backwash";"biopolymer_C";27,9;0,28
"1335";20210901;"UF_permeate";"after_backwash";"biopolymer_C";20,7;0,99
"1336";20210901;"UF_permeate";"before_backwash";"biopolymer_C";45;3,82
"1337";20210908;"UF_permeate";"after_backwash";"biopolymer_C";26,95;0,07
"1338";20210908;"UF_permeate";"before_backwash";"biopolymer_C";30;2,83
"1339";20190911;"BODAC_1_effluent";"after_backwash";"biopolymer_N";34;NA
"1340";20190911;"BODAC_1_effluent";"before_backwash";"biopolymer_N";NA;NA
"1341";20191212;"BODAC_1_effluent";"after_backwash";"biopolymer_N";10,2;NA
"1342";20191212;"BODAC_1_effluent";"before_backwash";"biopolymer_N";NA;NA
"1343";20200304;"BODAC_1_effluent";"after_backwash";"biopolymer_N";12,63;1
"1344";20200304;"BODAC_1_effluent";"before_backwash";"biopolymer_N";12,78;0,41
"1345";20200625;"BODAC_1_effluent";"after_backwash";"biopolymer_N";15,3;1,02
"1346";20200625;"BODAC_1_effluent";"before_backwash";"biopolymer_N";17,85;1,36
"1347";20200915;"BODAC_1_effluent";"after_backwash";"biopolymer_N";13,85;0,35
"1348";20200915;"BODAC_1_effluent";"before_backwash";"biopolymer_N";12,1;1,13
"1349";20201214;"BODAC_1_effluent";"after_backwash";"biopolymer_N";12;0,28
"1350";20201214;"BODAC_1_effluent";"before_backwash";"biopolymer_N";NA;NA
"1351";20210317;"BODAC_1_effluent";"after_backwash";"biopolymer_N";11,3;NA
"1352";20210317;"BODAC_1_effluent";"before_backwash";"biopolymer_N";10,9;NA
"1353";20210325;"BODAC_1_effluent";"before_backwash";"biopolymer_N";21,65;0,35
"1354";20210616;"BODAC_1_effluent";"after_backwash";"biopolymer_N";NA;NA
"1355";20210616;"BODAC_1_effluent";"before_backwash";"biopolymer_N";13,7;NA
"1356";20210901;"BODAC_1_effluent";"after_backwash";"biopolymer_N";11,5;0,99
"1357";20210901;"BODAC_1_effluent";"before_backwash";"biopolymer_N";NA;NA
"1358";20210908;"BODAC_1_effluent";"after_backwash";"biopolymer_N";10,8;NA
"1359";20210908;"BODAC_1_effluent";"before_backwash";"biopolymer_N";NA;NA
"1360";20190911;"BODAC_2_effluent";"after_backwash";"biopolymer_N";12;0
"1361";20190911;"BODAC_2_effluent";"before_backwash";"biopolymer_N";10;NA
"1362";20191212;"BODAC_2_effluent";"after_backwash";"biopolymer_N";NA;NA
"1363";20191212;"BODAC_2_effluent";"before_backwash";"biopolymer_N";NA;NA
"1364";20200304;"BODAC_2_effluent";"after_backwash";"biopolymer_N";14,47;2,4
"1365";20200304;"BODAC_2_effluent";"before_backwash";"biopolymer_N";12;0,88
"1366";20200625;"BODAC_2_effluent";"after_backwash";"biopolymer_N";13,85;1,6
"1367";20200625;"BODAC_2_effluent";"before_backwash";"biopolymer_N";16,35;1,32
"1368";20200915;"BODAC_2_effluent";"after_backwash";"biopolymer_N";11,05;0,64
"1369";20200915;"BODAC_2_effluent";"before_backwash";"biopolymer_N";10,5;0,42
"1370";20201214;"BODAC_2_effluent";"after_backwash";"biopolymer_N";10,2;0
"1371";20201214;"BODAC_2_effluent";"before_backwash";"biopolymer_N";NA;NA
"1372";20210317;"BODAC_2_effluent";"after_backwash";"biopolymer_N";NA;NA
"1373";20210317;"BODAC_2_effluent";"before_backwash";"biopolymer_N";12,4;NA
"1374";20210325;"BODAC_2_effluent";"before_backwash";"biopolymer_N";23;0,14
"1375";20210616;"BODAC_2_effluent";"after_backwash";"biopolymer_N";NA;NA
"1376";20210616;"BODAC_2_effluent";"before_backwash";"biopolymer_N";12,6;NA
"1377";20210901;"BODAC_2_effluent";"after_backwash";"biopolymer_N";NA;NA
"1378";20210901;"BODAC_2_effluent";"before_backwash";"biopolymer_N";NA;NA
"1379";20210908;"BODAC_2_effluent";"after_backwash";"biopolymer_N";12,5;NA
"1380";20210908;"BODAC_2_effluent";"before_backwash";"biopolymer_N";NA;NA
"1381";20190911;"UF_permeate";"after_backwash";"biopolymer_N";NA;NA
"1382";20190911;"UF_permeate";"before_backwash";"biopolymer_N";NA;NA
"1383";20191212;"UF_permeate";"after_backwash";"biopolymer_N";NA;NA
"1384";20191212;"UF_permeate";"before_backwash";"biopolymer_N";12,8;NA
"1385";20200304;"UF_permeate";"after_backwash";"biopolymer_N";27,25;0,7
"1386";20200304;"UF_permeate";"before_backwash";"biopolymer_N";14,4;1,1
"1387";20200625;"UF_permeate";"after_backwash";"biopolymer_N";12,7;1,91
"1388";20200625;"UF_permeate";"before_backwash";"biopolymer_N";22,05;1,64
"1389";20200915;"UF_permeate";"after_backwash";"biopolymer_N";12,65;0,78
"1390";20200915;"UF_permeate";"before_backwash";"biopolymer_N";18;0,57
"1391";20201214;"UF_permeate";"after_backwash";"biopolymer_N";10,2;NA
"1392";20201214;"UF_permeate";"before_backwash";"biopolymer_N";NA;NA
"1393";20210317;"UF_permeate";"after_backwash";"biopolymer_N";NA;NA
"1394";20210317;"UF_permeate";"before_backwash";"biopolymer_N";13,2;0,99
"1395";20210325;"UF_permeate";"before_backwash";"biopolymer_N";31,05;1,63
"1396";20210616;"UF_permeate";"after_backwash";"biopolymer_N";NA;NA
"1397";20210616;"UF_permeate";"before_backwash";"biopolymer_N";NA;NA
"1398";20210901;"UF_permeate";"after_backwash";"biopolymer_N";10,7;0,71
"1399";20210901;"UF_permeate";"before_backwash";"biopolymer_N";17,15;2,19
"1400";20210908;"UF_permeate";"after_backwash";"biopolymer_N";NA;NA
"1401";20210908;"UF_permeate";"before_backwash";"biopolymer_N";NA;NA
"1402";20190911;"BODAC_1_effluent";"after_backwash";"humic_acid_C";595,5;13,44
